,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
347,148.41406393051147,2.8846629271101176,0.012402725219726563,0.0004900182296200158,0.8,1,0.15,7,3000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 3000}",0.7647537647537647,0.7697916666666667,0.7871725731895223,0.834313725490196,0.7838102225483004,0.78796839052969,0.02463788099293738,423
989,38.771341514587405,2.591259759364505,0.02180485725402832,0.0017209224100232525,0.9,0,0.15,5,3000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 3000}",0.7278049312847377,0.8025387435684135,0.7907196969696969,0.8291090299853938,0.7896239885768681,0.787959278077022,0.03327100692090027,424
624,4.225352478027344,0.09954262427310243,0.006601905822753907,0.0004904468854107419,0.8,2,0.3,5,100,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100}",0.7924297924297925,0.7767676767676768,0.7811588849681319,0.8265293744068388,0.7629095744278991,0.7879590606000678,0.021478467209951717,425
1250,32.0608286857605,2.237390659614593,0.008401966094970703,0.0007999658637887706,0.9,1,0.2,10,500,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 500}",0.7716727716727717,0.7596638655462185,0.7853326857697912,0.8241502282213204,0.798877597451843,0.787939429732389,0.022368604108554506,426
576,1.8414143562316894,0.010413804778174298,0.006601762771606445,0.0004900376480808073,0.8,2,0.2,2,100,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 100}",0.7672642109978546,0.7774794428595402,0.7845435875306659,0.8299084122219658,0.7804371387283238,0.78792655846767,0.021753559582435324,427
971,45.62708749771118,2.2880785824954804,0.029406309127807617,0.002498490078663005,0.9,0,0.1,20,3000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 3000}",0.7443163358294702,0.7855107855107856,0.7986718768729174,0.8365384615384615,0.7745498839024019,0.7879174687308074,0.030216556635842044,428
1245,59.57023134231567,4.025072633022567,0.01360306739807129,0.00920183659016828,0.9,1,0.2,7,1000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 1000}",0.7666459627329192,0.7421587195039117,0.7871725731895223,0.8428254437869822,0.8007817406660312,0.7879168879758733,0.033844556971844304,429
561,58.165114068984984,3.3837842933867672,0.013203144073486328,0.008910372278616317,0.8,2,0.15,7,1000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 1000}",0.7647537647537647,0.7755712270803949,0.7716727716727717,0.8454534426533655,0.782111717041008,0.7879125846402609,0.029315429302546443,430
1596,4.724865198135376,0.057303090426594545,0.007001543045043945,1.1680077279964342e-07,0.9,3,0.1,5,100,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.7578347578347578,0.7723364634098022,0.7916077322017916,0.8291090299853938,0.7886747347975498,0.7879125436458592,0.02391097369559695,431
948,5.4086192607879635,0.406960521782923,0.011002683639526367,0.0070158361989073135,0.9,0,0.1,5,100,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.7603168740127159,0.7729840780688239,0.787988910839573,0.8302514792899409,0.7880095923261391,0.7879101869074384,0.023566844341504665,432
162,4.42999849319458,0.06779154607241576,0.008201837539672852,0.0004000664041494148,0.8,0,0.2,7,100,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 100}",0.7533695370275771,0.7672642109978546,0.7704152981884145,0.8480969155425724,0.8003973988439306,0.7879086721200699,0.03377501058755284,433
1454,24.510326528549193,1.3850716317266074,0.00820145606994629,0.00040025722420949645,0.9,2,0.2,5,500,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 500}",0.7488636363636365,0.7729840780688239,0.7826959500302235,0.8279411764705882,0.8070508188824663,0.7879071319631477,0.027362214719531004,434
567,70.31849913597107,6.9232517145813,0.008401918411254882,0.0004900376480808073,0.8,2,0.15,10,1000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 1000}",0.7597826086956521,0.7678645319413056,0.7863465271999683,0.8501059771089445,0.7753027081985395,0.787880470628882,0.03231932670604763,435
142,25.35071563720703,0.20267548440440628,0.018404197692871094,0.0004900182296200158,0.8,0,0.15,20,2000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 20, 'n_estimators': 2000}",0.7418876262626264,0.7872360248447205,0.7808020942578636,0.8464788233209286,0.7829330464675757,0.7878675230307429,0.033538346891786426,436
1597,15.959998369216919,2.500311453413255,0.007401609420776367,0.0004900571400079586,0.9,3,0.1,5,300,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300}",0.7622600032740113,0.7678645319413056,0.7898206729800523,0.8291090299853938,0.7902230659705743,0.7878554608302675,0.0235205836079316,437
1101,59.754072952270505,0.516555495001451,0.02340521812438965,0.0004902518311398203,0.9,1,0.01,7,1000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1000}",0.7484779744783019,0.7678645319413056,0.7826959500302235,0.8454534426533655,0.7947394465380078,0.7878462691282409,0.032685656082813805,438
961,15.227032947540284,1.227645954994474,0.012203025817871093,0.00040051941006188685,0.9,0,0.1,10,300,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 300}",0.7545727724065847,0.7587955829481252,0.781933348187287,0.8464788233209286,0.7973220836390316,0.7878205221003914,0.03320721229772158,439
227,77.07937970161439,0.4268083371123736,0.027005958557128906,0.002097943043342495,0.8,1,0.01,3,3000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 3000}",0.7628156565656565,0.7672642109978546,0.7942668207498715,0.8251236399604351,0.7896239885768681,0.7878188633701372,0.022289616741828017,440
1061,29.08355712890625,2.0333335877103433,0.0218050479888916,0.006646875395459542,0.9,0,0.3,5,3000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 3000}",0.735094574832786,0.7881062219532705,0.7942668207498715,0.8313692242475625,0.7902230659705743,0.7878119815508129,0.03073734932292237,441
626,21.00713629722595,0.5078545519160855,0.007401609420776367,0.000490154472046309,0.8,2,0.3,5,500,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 500}",0.7924297924297925,0.7785917785917786,0.7811588849681319,0.8239644970414202,0.7629095744278991,0.7878109054918044,0.02038496634818277,442
1262,9.692984914779663,0.055500878223323794,0.007001638412475586,1.5078914929239175e-07,0.9,1,0.3,2,500,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 500}",0.7610901754786646,0.7863571149080475,0.7940993788819876,0.8237232635754916,0.773783718689788,0.7878107303067959,0.021176001745522026,443
1200,5.251583671569824,0.7490356007347274,0.007601737976074219,0.0004901739407733877,0.9,1,0.15,5,100,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 100}",0.7464222000424385,0.7755712270803949,0.7924882629107981,0.8357990428530845,0.7886747347975498,0.7877910935368532,0.028942418367236905,444
1173,59.49641489982605,2.4974597727726344,0.010202455520629882,0.001470028586482751,0.9,1,0.1,7,1000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 1000}",0.7603168740127159,0.7729840780688239,0.7808020942578636,0.8376148085346898,0.7872360248447205,0.7877907759437627,0.02647881127764982,445
969,27.221536874771118,1.4114687497189302,0.01740412712097168,0.0004900377176796412,0.9,0,0.1,20,1000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 1000}",0.7352436457827425,0.7907196969696969,0.7916077322017916,0.8417676203568463,0.7795748010956045,0.7877826992813363,0.03395688522508649,446
941,56.619365739822385,2.828506531856248,0.025005578994750977,0.003162998437010496,0.9,0,0.1,2,3000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 3000}",0.7397268994493427,0.7905661530936658,0.7853326857697912,0.8239644970414202,0.7993226898887276,0.7877825850485894,0.027442317508292947,447
85,10.847445487976074,0.05842237232859682,0.010202360153198243,0.0003999710651483163,0.8,0,0.1,5,300,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300}",0.7573212697676217,0.7633511535172888,0.7916077322017916,0.8328373971556811,0.7937439788053949,0.7877723062895556,0.02685104134786349,448
193,7.089598369598389,0.10747663077140684,0.00980238914489746,0.00040032876041231626,0.8,0,0.3,5,300,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 300}",0.7394748630572998,0.7846653520473263,0.7855107855107856,0.8354383251711202,0.7937439788053949,0.7877666609183854,0.030512688288553358,449
786,7.937989091873169,0.30709738577194956,0.007201528549194336,0.0004000187346471713,0.8,3,0.15,20,100,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 20, 'n_estimators': 100}",0.7578347578347578,0.7916077322017916,0.7774794428595402,0.8365384615384615,0.7753027081985395,0.7877526205266182,0.02664784108953711,450
741,56.04703679084778,0.8586397725353584,0.008801937103271484,0.00040018573771778655,0.8,3,0.1,7,1000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 1000}",0.7748989400642964,0.7774794428595402,0.7826959500302235,0.8291090299853938,0.7745498839024019,0.7877466493683711,0.020885353129562387,451
803,80.11786427497864,0.6902086644421986,0.011002445220947265,0.0006327868150221128,0.8,3,0.2,3,3000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 3000}",0.7537957156953241,0.7811588849681319,0.7755712270803949,0.8354383251711202,0.7927431059506531,0.7877414517731248,0.026995428609797655,452
1622,9.760200452804565,0.09011354623766218,0.007201480865478516,0.00040016177157428304,0.9,3,0.15,2,500,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 500}",0.7578347578347578,0.7916077322017916,0.7811588849681319,0.8350316542608255,0.7730043541364296,0.7877274766803872,0.026100701040330597,453
1348,102.54352083206177,5.500397798833505,0.01180267333984375,0.00040030483691162467,0.9,2,0.05,5,2000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 2000}",0.7537957156953241,0.7613217811807375,0.787988910839573,0.8402126528442319,0.7952786493351263,0.7877195419789985,0.030530008571244514,454
507,17.63597640991211,0.18607938842309402,0.008201932907104493,0.000400018706226792,0.8,2,0.1,2,1000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 1000}",0.7628156565656565,0.7697916666666667,0.8003565909901343,0.8309868947057392,0.7745498839024019,0.7877001385661198,0.02508708453757725,455
1600,99.96513929367066,0.5573334647112752,0.010602426528930665,0.0004902323701441018,0.9,3,0.1,5,2000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 2000}",0.7622600032740113,0.7653314315147193,0.787988910839573,0.8317037249901218,0.7912014576756672,0.7876971056588185,0.024884604621922102,456
1410,2.999476099014282,0.03859563186794363,0.007201766967773438,0.0009802797214312072,0.9,2,0.15,3,100,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 100}",0.7691510176718661,0.7811588849681319,0.7774794428595402,0.8302514792899409,0.7804371387283238,0.7876955927035606,0.02170109751152478,457
177,15.620921564102172,0.27347954283599507,0.014203166961669922,0.00040025765026093413,0.8,0,0.2,20,1000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 20, 'n_estimators': 1000}",0.735094574832786,0.8014693007498763,0.7781771086287841,0.8350316542608255,0.7886747347975498,0.7876894746539642,0.032523360556096316,458
782,34.11989278793335,1.203872989480162,0.008201932907104493,0.0009802310343894921,0.8,3,0.15,10,500,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 500}",0.7628156565656565,0.7837436868686868,0.7845435875306659,0.8302514792899409,0.7770542920029347,0.787681740451577,0.022666290931219555,459
1328,47.29766411781311,1.8401247514029087,0.017603731155395506,0.0004901544952403919,0.9,2,0.01,20,500,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 500}",0.7533695370275771,0.766428461094445,0.7853326857697912,0.8369393025324972,0.7963025921141105,0.7876745157076842,0.028758210965561644,460
522,5.639471197128296,0.09919374140900197,0.008601999282836914,0.0012001514482177992,0.8,2,0.1,7,100,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100}",0.7684936993560711,0.7678645319413056,0.7800783256291731,0.8380545278206832,0.7838102225483004,0.7876602614591066,0.025965818464500363,461
942,3.5415987968444824,0.3648328598062804,0.006801319122314453,0.0007486340711070756,0.9,0,0.1,3,100,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",0.7616846905136027,0.7658898305084746,0.7933515590950513,0.8302514792899409,0.7870905587668593,0.7876536236347859,0.024476147554995775,462
1498,118.25226283073425,1.8463086966922408,0.009202003479003906,0.0004001856809007463,0.9,2,0.3,7,2000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 2000}",0.7616846905136027,0.7633511535172888,0.781933348187287,0.8381500493992635,0.7931394287204904,0.7876517340675864,0.027848519339573538,463
1499,175.74942722320557,1.6220007869598458,0.011002445220947265,0.0006326358821458496,0.9,2,0.3,7,3000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 3000}",0.7616846905136027,0.7633511535172888,0.781933348187287,0.8381500493992635,0.7931394287204904,0.7876517340675864,0.027848519339573538,463
53,56.70598573684693,0.591175133111061,0.03560786247253418,0.0037209272298330304,0.8,0,0.05,5,3000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 3000}",0.7399476123312514,0.7872360248447205,0.797695707070707,0.8227797347996677,0.790566153093666,0.7876450464280025,0.026904302587320583,465
683,242.47987332344056,9.240865626052388,0.032807350158691406,0.005456405192941034,0.8,3,0.01,20,3000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 3000}",0.7633511535172888,0.7638659543467703,0.7781771086287841,0.8380545278206832,0.7947394465380078,0.7876376381703067,0.0277009976424073,466
516,4.299769449234009,0.0954058165281535,0.007401704788208008,0.0008000135475042733,0.8,2,0.1,5,100,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.7735093167701863,0.7587955829481252,0.7755712270803949,0.8464788233209286,0.7838102225483004,0.7876330345335871,0.030509034615737035,467
580,34.41475987434387,0.6688304225607955,0.009401559829711914,0.0004896877797391839,0.8,2,0.2,2,2000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 2000}",0.7587955829481252,0.7940993788819876,0.781933348187287,0.8212023992188591,0.7820708202599731,0.7876203058992463,0.020316192116289253,468
256,34.90987129211426,0.3270397539546343,0.012402963638305665,0.0004899210097453709,0.8,1,0.05,2,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 2000}",0.7558396464646465,0.7778293314774001,0.797695707070707,0.8279411764705882,0.7787653571970272,0.7876142437360738,0.02413118206550959,469
1423,18.196302509307863,0.17972382725843528,0.007201719284057617,0.00040016177157428304,0.9,2,0.15,7,300,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 300}",0.7641572903375479,0.7704152981884145,0.781933348187287,0.8309868947057392,0.790566153093666,0.7876117969025309,0.02352957949469168,470
257,51.86529440879822,0.4318956703701132,0.013403034210205078,0.0013567684268922804,0.8,1,0.05,2,3000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 3000}",0.7558396464646465,0.7778293314774001,0.797695707070707,0.8253529221595604,0.7812797381142704,0.7875994690573169,0.023114230083683157,471
1371,20.50902404785156,1.0151278891941553,0.008801937103271484,0.0016006231618724822,0.9,2,0.1,2,1000,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 1000}",0.7628156565656565,0.7898240608654303,0.797695707070707,0.8113905325443787,0.7762667815023836,0.7875985477097112,0.016825960282707584,472
1159,8.860197448730469,0.23378734312321842,0.00800166130065918,1.9073486328124998e-07,0.9,1,0.1,3,300,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300}",0.7647537647537647,0.7735093167701863,0.7960021644332687,0.8291090299853938,0.7745498839024019,0.787584831969003,0.023170663072584932,473
1703,86.39247961044312,1.0793330294911465,0.011602449417114257,0.0011999368797875561,0.9,3,0.3,3,3000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 3000}",0.7691510176718661,0.7785917785917786,0.7684465041305661,0.8380545278206832,0.7836675367821546,0.7875822729994097,0.0258823935494336,474
1702,57.50616583824158,0.1148221401400844,0.009202051162719726,0.00040016177157428304,0.9,3,0.3,3,2000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 2000}",0.7691510176718661,0.7785917785917786,0.7684465041305661,0.8380545278206832,0.7836675367821546,0.7875822729994097,0.0258823935494336,474
1189,7.383664464950561,0.22067863137839697,0.010602331161499024,0.005239397138188489,0.9,1,0.15,2,300,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 300}",0.7517013353877761,0.7855107855107856,0.7907196969696969,0.8227797347996677,0.7870905587668593,0.7875604222869571,0.022541858336320657,476
1035,19.072100019454957,2.117648133988483,0.014403200149536133,0.0010200292650072661,0.9,0,0.2,10,1000,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 1000}",0.732692491326352,0.796715075263285,0.7898206729800523,0.8253529221595604,0.7931394287204904,0.787544118089948,0.030195374753370037,477
1370,9.858422374725341,0.08760608066678445,0.007801866531372071,0.0007487997491900646,0.9,2,0.1,2,500,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 500}",0.7628156565656565,0.7898240608654303,0.7907196969696969,0.8113905325443787,0.7829453850396259,0.7875390663969577,0.015598582948729279,478
503,191.56819415092468,6.678691160164986,0.014003276824951172,0.0006325604812815834,0.8,2,0.05,20,3000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 3000}",0.7562870088461631,0.7723364634098022,0.7762281160177684,0.8464788233209286,0.7863571149080473,0.787537505300542,0.03101947704464901,479
287,162.47143359184264,8.051425082518914,0.0160036563873291,0.0030337478216980016,0.8,1,0.05,20,3000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 3000}",0.7541970582309087,0.7748989400642964,0.7710215314877773,0.8428254437869822,0.7947394465380078,0.7875364840215944,0.030504820037072965,480
136,25.383723497390747,0.46558295468553174,0.019204235076904295,0.0004002571958060511,0.8,0,0.15,10,2000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 2000}",0.7446070878274267,0.7924297924297925,0.781933348187287,0.833946482367535,0.7846653520473262,0.7875164125718734,0.028497024360166684,481
1219,22.583491802215576,2.3735829099366703,0.011002635955810547,0.005514863072436152,0.9,1,0.15,20,300,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 20, 'n_estimators': 300}",0.7583263996196363,0.7829330464675757,0.7710215314877773,0.8448730907457322,0.7803726708074534,0.7875053478256351,0.02995318403231801,482
1270,55.49771294593811,0.6938906044140305,0.009802293777465821,0.000748506635355552,0.9,1,0.3,3,2000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 2000}",0.7509157509157509,0.7803726708074534,0.7983373931871787,0.8126023391812864,0.7952786493351263,0.7875013606853591,0.020963253574599047,483
499,21.553860092163085,0.3483968397723003,0.01400289535522461,0.007129163266476566,0.8,2,0.05,20,300,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 300}",0.74707233528108,0.7704152981884145,0.7871725731895223,0.8464788233209286,0.7863571149080473,0.7874992289775985,0.03288220826713062,484
334,51.692255306243894,1.7619564149081668,0.010002326965332032,4.1019083342755444e-07,0.8,1,0.15,3,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 3, 'n_estimators': 2000}",0.7562870088461631,0.7760420320697209,0.7837436868686868,0.834313725490196,0.7870905587668593,0.7874954024083252,0.02573456106059266,485
938,10.726218128204346,0.4729995096423781,0.011402654647827148,0.005315234664288702,0.9,0,0.1,2,500,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 500}",0.7553689888761566,0.7716727716727717,0.8131868131868133,0.8101211444282155,0.7870905587668593,0.7874880553861633,0.022156707824284708,486
237,53.18059077262878,0.25327331311692447,0.02500572204589844,0.0015496350895601225,0.8,1,0.01,7,1000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1000}",0.7583263996196363,0.7638659543467703,0.7781771086287841,0.8464788233209286,0.790566153093666,0.787482887801957,0.031573675134802075,487
555,44.36560187339783,2.06397584869514,0.008602046966552734,0.000490096065864152,0.8,2,0.15,5,1000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 1000}",0.7658898305084746,0.7633511535172888,0.7907196969696969,0.8386680143755616,0.7787653571970272,0.7874788105136098,0.027404343070163973,488
1310,26.50117516517639,1.5456813437925212,0.012802886962890624,0.00040032864681882504,0.9,2,0.01,5,500,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",0.7578347578347578,0.7613217811807375,0.7942668207498715,0.834313725490196,0.7896239885768681,0.7874722147664862,0.02759401369131584,489
1322,41.67879734039307,2.4005769639655083,0.01940441131591797,0.0033237893221710777,0.9,2,0.01,10,500,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500}",0.7583263996196363,0.757108995021448,0.7898206729800523,0.8317037249901218,0.8003973988439306,0.7874714382910378,0.027929933000011002,490
986,15.535702180862426,0.909829294217549,0.011402416229248046,0.0004898430342823861,0.9,0,0.15,5,500,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 5, 'n_estimators': 500}",0.7278049312847377,0.7915013726172524,0.7889677563102778,0.834313725490196,0.7947394465380078,0.7874654464480944,0.03413383960540244,491
656,14.930966234207153,1.2377594265357836,0.012602901458740235,0.006712609548186046,0.8,3,0.01,3,500,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500}",0.7697916666666667,0.7678645319413056,0.7898206729800523,0.8319883040935672,0.7778293314774002,0.7874589014317984,0.023567964628889645,492
966,8.189246273040771,0.6811211079831733,0.009602165222167969,0.000489765167110052,0.9,0,0.1,20,100,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 100}",0.7492228641750374,0.7587955829481252,0.7845435875306659,0.8607555059140247,0.7838102225483004,0.7874255526232308,0.03918616835630316,493
173,28.086332511901855,0.26042061066614647,0.01960439682006836,0.0004902323701441018,0.8,0,0.2,10,3000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 3000}",0.727935606060606,0.8009627329192547,0.7853326857697912,0.8365384615384615,0.7863571149080473,0.7874253202392321,0.03504256972613222,494
182,8.67555627822876,0.06432466725743342,0.009401988983154298,0.0004899212185915525,0.8,0,0.3,2,500,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 500}",0.7484779744783019,0.7993487993487993,0.7871725731895223,0.8200527852650494,0.7820708202599731,0.7874245905083292,0.023462101859574105,495
255,17.65538091659546,0.1421455961001487,0.010402297973632813,0.0004900960426673038,0.8,1,0.05,2,1000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 1000}",0.7558396464646465,0.7778293314774001,0.7950535589384091,0.8253529221595604,0.7829453850396259,0.7874041688159283,0.02283198801536735,496
992,15.780757808685303,1.451084861196081,0.012602710723876953,0.0007999661622293985,0.9,0,0.15,7,500,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 7, 'n_estimators': 500}",0.7399476123312514,0.796715075263285,0.7800783256291731,0.8265293744068388,0.7937439788053949,0.7874028732871887,0.028154788599786252,497
820,135.2811023235321,3.959100519545172,0.010002374649047852,0.0010955833832508833,0.8,3,0.2,10,2000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 2000}",0.7633511535172888,0.7628156565656565,0.7907196969696969,0.833946482367535,0.7861635220125787,0.7873993022865512,0.025930141701841804,498
1446,2.9370615482330322,0.039584628268981216,0.006601667404174805,0.0004898624411217045,0.9,2,0.2,3,100,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100}",0.7603168740127159,0.7678645319413056,0.7933515590950513,0.8324629380053908,0.7829453850396259,0.7873882576188179,0.02530242110108269,499
1611,74.09950742721557,2.1120156564175345,0.011002445220947265,0.004000949862460637,0.9,3,0.1,10,1000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 1000}",0.7583263996196363,0.7592416445127355,0.7906650117585576,0.8448730907457322,0.7838102225483004,0.7873832738369926,0.03151148612111153,500
