,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
231,4.254878854751587,0.08523467155610755,0.0047839641571044925,0.0018526168410835896,0.8,1,0.01,5,1000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 1000}",0.7915056352562676,0.7965148554825778,0.784425374929826,0.8008354218880535,0.8169977725812383,0.7980558120275927,0.01093244966947154,876
274,2.3936299324035644,0.04603783752982329,0.0024360179901123046,0.00028835808442467873,0.8,1,0.05,7,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 2000}",0.7962848591382012,0.7910204081632652,0.7864923747276689,0.7918407089636488,0.8245682888540031,0.7980413279693575,0.013622658686809912,879
272,1.4576248168945312,0.019192846789623588,0.0031777381896972655,0.0010038948690540412,0.8,1,0.05,7,500,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 500}",0.7962848591382012,0.7910204081632652,0.7864923747276689,0.7918407089636488,0.8245682888540031,0.7980413279693575,0.013622658686809912,879
275,2.989727258682251,0.0721269717275509,0.00410165786743164,0.0012903784917568891,0.8,1,0.05,7,3000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 3000}",0.7962848591382012,0.7910204081632652,0.7864923747276689,0.7918407089636488,0.8245682888540031,0.7980413279693575,0.013622658686809912,879
273,1.7831356048583984,0.049459821549078284,0.002847909927368164,0.0005902597479781005,0.8,1,0.05,7,1000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 1000}",0.7962848591382012,0.7910204081632652,0.7864923747276689,0.7918407089636488,0.8245682888540031,0.7980413279693575,0.013622658686809912,879
271,1.3621832847595214,0.046681674610697325,0.0025750160217285155,0.0004257393936482493,0.8,1,0.05,7,300,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300}",0.7962848591382012,0.7910204081632652,0.7864923747276689,0.7918407089636488,0.8245682888540031,0.7980413279693575,0.013622658686809912,879
541,0.30885610580444334,0.023648866404752767,0.0015246868133544922,0.0005701328163355169,0.8,2,0.15,2,300,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 300}",0.7880582893009682,0.7930039309349655,0.8095238095238094,0.784978009895547,0.8145476024724172,0.7980223284255414,0.011832069850533868,884
543,0.7065693855285644,0.02273793348681833,0.0016273975372314454,0.0005933036142156143,0.8,2,0.15,2,1000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 1000}",0.7880582893009682,0.7930039309349655,0.8095238095238094,0.784978009895547,0.8145476024724172,0.7980223284255414,0.011832069850533868,884
544,1.2890192031860352,0.02169351988359034,0.0012651443481445312,0.00011081910993021596,0.8,2,0.15,2,2000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 2000}",0.7880582893009682,0.7930039309349655,0.8095238095238094,0.784978009895547,0.8145476024724172,0.7980223284255414,0.011832069850533868,884
542,0.4088907241821289,0.017506257820817578,0.0013945579528808593,0.0005552210335442435,0.8,2,0.15,2,500,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 500}",0.7880582893009682,0.7930039309349655,0.8095238095238094,0.784978009895547,0.8145476024724172,0.7980223284255414,0.011832069850533868,884
545,1.90991153717041,0.011368266256014139,0.0017201900482177734,0.0008780313621596991,0.8,2,0.15,2,3000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 3000}",0.7880582893009682,0.7930039309349655,0.8095238095238094,0.784978009895547,0.8145476024724172,0.7980223284255414,0.011832069850533868,884
37,0.4325386047363281,0.006131808672825212,0.0026435375213623045,0.000953356897458524,0.8,0,0.05,2,300,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 300}",0.7940284783347437,0.7820236305672352,0.803592265096484,0.7946115288220551,0.8157859812104913,0.7980083768062018,0.011225981535602446,889
1316,4.801501035690308,0.07355353266357004,0.005604410171508789,9.011901869956233e-05,0.9,2,0.01,7,500,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500}",0.7827544991974865,0.8107877876803036,0.7962848591382014,0.779224994355385,0.8208341244225048,0.7979772529587763,0.015954873892388557,890
1356,1.0979418754577637,0.025990806450485217,0.0032317638397216797,0.0007567732899448137,0.9,2,0.05,10,100,"{'colsample_bytree': 0.9, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100}",0.7912681228930851,0.8004597701149425,0.7975489501763757,0.7845632661614221,0.8158141517476556,0.7979308522186962,0.010482728614281192,891
375,0.8088459491729736,0.008193008346030033,0.00150299072265625,0.0005987325985542826,0.8,1,0.2,5,1000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 1000}",0.7940284783347437,0.7968944803354867,0.7817650401883575,0.7937408392595406,0.8232012379174676,0.7979260152071193,0.013665903206080908,892
372,0.28593955039978025,0.0081816018712406,0.0015431880950927735,0.0006406394015946218,0.8,1,0.2,5,100,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100}",0.7940284783347437,0.7968944803354867,0.7817650401883575,0.7937408392595406,0.8232012379174676,0.7979260152071193,0.013665903206080908,892
376,1.4031813621520997,0.014253869515625352,0.0016720294952392578,0.0007070090931954878,0.8,1,0.2,5,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 2000}",0.7940284783347437,0.7968944803354867,0.7817650401883575,0.7937408392595406,0.8232012379174676,0.7979260152071193,0.013665903206080908,892
373,0.4027440071105957,0.016960823094260395,0.0012169837951660155,7.139171153867182e-05,0.8,1,0.2,5,300,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300}",0.7940284783347437,0.7968944803354867,0.7817650401883575,0.7937408392595406,0.8232012379174676,0.7979260152071193,0.013665903206080908,892
377,2.00458984375,0.017745192765188076,0.002172231674194336,0.0009978391375612967,0.8,1,0.2,5,3000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 3000}",0.7940284783347437,0.7968944803354867,0.7817650401883575,0.7937408392595406,0.8232012379174676,0.7979260152071193,0.013665903206080908,892
374,0.5067070484161377,0.005771027741327813,0.001474618911743164,0.0006039797965332354,0.8,1,0.2,5,500,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 500}",0.7940284783347437,0.7968944803354867,0.7817650401883575,0.7937408392595406,0.8232012379174676,0.7979260152071193,0.013665903206080908,892
1554,0.27855377197265624,0.005933358582789482,0.0016621589660644532,0.0005590326383885364,0.9,3,0.05,3,100,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}",0.7794190054160512,0.8055049057914387,0.7813567593948267,0.7948487858341611,0.828275067230119,0.7978809047333193,0.017916547416303583,898
5,3.6963645458221435,0.057377298232702025,0.007098484039306641,0.002719293906077643,0.8,0,0.01,2,3000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 3000}",0.773375690495943,0.7993730407523512,0.7962848591382014,0.8021357826592155,0.8181836983723191,0.7978706142836061,0.014391568660198297,899
389,2.1623281478881835,0.036410131728313117,0.0019991397857666016,0.00025490449659235494,0.8,1,0.2,10,3000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 3000}",0.7658796142334552,0.8045870268749121,0.8023899270190071,0.8095414382006776,0.806952458494106,0.7978700929644316,0.01617186750943736,900
387,0.9661948204040527,0.016671905854096343,0.0017640113830566407,0.0005918811867783129,0.8,1,0.2,10,1000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 1000}",0.7658796142334552,0.8045870268749121,0.8023899270190071,0.8095414382006776,0.806952458494106,0.7978700929644316,0.01617186750943736,900
386,0.6752720355987549,0.022066893856413486,0.0016191959381103515,0.0001543390550114267,0.8,1,0.2,10,500,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 500}",0.7658796142334552,0.8045870268749121,0.8023899270190071,0.8095414382006776,0.806952458494106,0.7978700929644316,0.01617186750943736,900
385,0.54345703125,0.0193709261674334,0.0019392013549804688,0.0006465403113422504,0.8,1,0.2,10,300,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 300}",0.7658796142334552,0.8045870268749121,0.8023899270190071,0.8095414382006776,0.806952458494106,0.7978700929644316,0.01617186750943736,900
384,0.42108473777770994,0.020913473163042207,0.002117013931274414,0.0009530244234129316,0.8,1,0.2,10,100,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 100}",0.7658796142334552,0.8045870268749121,0.8023899270190071,0.8095414382006776,0.806952458494106,0.7978700929644316,0.01617186750943736,900
388,1.5606629848480225,0.028919482579430243,0.0016529560089111328,0.00021317580996826037,0.8,1,0.2,10,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 2000}",0.7658796142334552,0.8045870268749121,0.8023899270190071,0.8095414382006776,0.806952458494106,0.7978700929644316,0.01617186750943736,900
460,6.0342442989349365,0.061320492212948836,0.00771799087524414,0.000877928971771576,0.8,2,0.01,10,2000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 2000}",0.7813567593948267,0.7885303878637357,0.8023659081191505,0.7869757793227181,0.8296878527884399,0.7977833374977742,0.017384768668243657,906
461,6.677487802505493,0.0798400081932664,0.010804271697998047,0.0006674395259434824,0.8,2,0.01,10,3000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 3000}",0.7813567593948267,0.7885303878637357,0.8023659081191505,0.7869757793227181,0.8296878527884399,0.7977833374977742,0.017384768668243657,906
459,5.487874174118042,0.06113309126872143,0.009168863296508789,0.0012073460630765097,0.8,2,0.01,10,1000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1000}",0.7813567593948267,0.7885303878637357,0.8023659081191505,0.7869757793227181,0.8296878527884399,0.7977833374977742,0.017384768668243657,906
937,0.4482692241668701,0.016177022863001708,0.002246236801147461,0.0009783688129625626,0.9,0,0.1,2,300,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 300}",0.7673323755758348,0.8095885753145189,0.7949936823412902,0.8008354218880535,0.815695437053326,0.7976890984346048,0.016760197029758644,909
469,0.4276602268218994,0.01811108889605221,0.0017678260803222657,0.0007448391844643518,0.8,2,0.05,2,300,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 300}",0.7987866599631306,0.7779591836734694,0.8011834319526627,0.7983873765725507,0.8120374523435748,0.7976708209010777,0.011036718048766322,910
1115,8.98483362197876,0.11575212381749804,0.010821056365966798,0.000794362883027102,0.9,1,0.01,20,3000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 3000}",0.7817650401883576,0.794022988505747,0.8084469571000998,0.7807103610675039,0.823379995484308,0.7976650684692033,0.016315908449794383,911
1114,8.728036832809448,0.09711797078863178,0.011835670471191407,0.0015522517780872868,0.9,1,0.01,20,2000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 2000}",0.7817650401883576,0.794022988505747,0.8084469571000998,0.7807103610675039,0.823379995484308,0.7976650684692033,0.016315908449794383,911
1113,8.205890893936157,0.12888653524851895,0.010061264038085938,0.0009238788173792728,0.9,1,0.01,20,1000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 1000}",0.7817650401883576,0.794022988505747,0.8084469571000998,0.7807103610675039,0.823379995484308,0.7976650684692033,0.016315908449794383,911
262,1.8187729835510253,0.021235976906754776,0.0029512882232666016,0.001604986435171559,0.8,1,0.05,3,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 2000}",0.7784371909000989,0.7875862068965518,0.8145280060810489,0.8019745585722422,0.8057720340883605,0.7976595993076605,0.012961078953959697,914
260,0.9583511829376221,0.05810936311983541,0.0019009113311767578,0.0004471142888987338,0.8,1,0.05,3,500,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500}",0.7784371909000989,0.7875862068965518,0.8145280060810489,0.8019745585722422,0.8057720340883605,0.7976595993076605,0.012961078953959697,914
261,1.2405128479003906,0.028734343429432818,0.0031115531921386717,0.0012885965825704304,0.8,1,0.05,3,1000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 1000}",0.7784371909000989,0.7875862068965518,0.8145280060810489,0.8019745585722422,0.8057720340883605,0.7976595993076605,0.012961078953959697,914
263,2.540061616897583,0.022754818280815575,0.002367544174194336,0.0011335025802418274,0.8,1,0.05,3,3000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 3000}",0.7784371909000989,0.7875862068965518,0.8145280060810489,0.8019745585722422,0.8057720340883605,0.7976595993076605,0.012961078953959697,914
9,2.274242115020752,0.04642547526415868,0.0054321765899658205,0.0020372519029746104,0.8,0,0.01,3,1000,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 1000}",0.7833813545288955,0.7820236305672352,0.8011834319526627,0.8021357826592155,0.8195071010860484,0.7976462601588115,0.01384281655309216,918
942,0.2709661960601807,0.007478245534066969,0.0014021873474121093,0.0005420516819870815,0.9,0,0.1,3,100,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",0.7710597095212479,0.774712643678161,0.8119390454360704,0.8058571694484085,0.8245682888540031,0.7976273713875782,0.02111535946729511,919
698,0.8010142326354981,0.01986533105949761,0.0014946460723876953,5.736769171842658e-05,0.8,3,0.05,5,500,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500}",0.7867739232445115,0.7910204081632652,0.80479302832244,0.7821637426900585,0.823379995484308,0.7976262195809166,0.014933970621899082,920
701,2.327121877670288,0.04195446248974132,0.0031708717346191407,0.0012313956239625432,0.8,3,0.05,5,3000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 3000}",0.7867739232445115,0.7910204081632652,0.80479302832244,0.7821637426900585,0.823379995484308,0.7976262195809166,0.014933970621899082,920
700,1.7294063568115234,0.037566072815188194,0.00275421142578125,0.0012765994702707165,0.8,3,0.05,5,2000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 2000}",0.7867739232445115,0.7910204081632652,0.80479302832244,0.7821637426900585,0.823379995484308,0.7976262195809166,0.014933970621899082,920
699,1.0908808708190918,0.017318173075545583,0.0027193069458007813,0.0017083360421967064,0.8,3,0.05,5,1000,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 1000}",0.7867739232445115,0.7910204081632652,0.80479302832244,0.7821637426900585,0.823379995484308,0.7976262195809166,0.014933970621899082,920
697,0.6489921569824219,0.0075655789378827306,0.0025819778442382813,0.0005906933077054067,0.8,3,0.05,5,300,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300}",0.7867739232445115,0.7910204081632652,0.80479302832244,0.7821637426900585,0.823379995484308,0.7976262195809166,0.014933970621899082,920
696,0.5124387264251709,0.010489580575548139,0.002148723602294922,0.0006608426050223262,0.8,3,0.05,5,100,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}",0.7867739232445115,0.7910204081632652,0.80479302832244,0.7821637426900585,0.823379995484308,0.7976262195809166,0.014933970621899082,920
305,2.186645984649658,0.03520317352249658,0.002297782897949219,0.0010879952969032566,0.8,1,0.1,5,3000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 3000}",0.7817650401883576,0.7885303878637357,0.7925925925925925,0.7869757793227181,0.8381787802840435,0.7976085160502896,0.020579548377974956,926
304,1.5827015876770019,0.032675607836961926,0.0025231361389160155,0.0008473232801166224,0.8,1,0.1,5,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 2000}",0.7817650401883576,0.7885303878637357,0.7925925925925925,0.7869757793227181,0.8381787802840435,0.7976085160502896,0.020579548377974956,926
302,0.6806484222412109,0.017442154530658907,0.0017897129058837891,0.0008535341257376829,0.8,1,0.1,5,500,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500}",0.7817650401883576,0.7885303878637357,0.7925925925925925,0.7869757793227181,0.8381787802840435,0.7976085160502896,0.020579548377974956,926
303,0.9975087165832519,0.023695500356374542,0.0014081001281738281,0.00016238927279365635,0.8,1,0.1,5,1000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 1000}",0.7817650401883576,0.7885303878637357,0.7925925925925925,0.7869757793227181,0.8381787802840435,0.7976085160502896,0.020579548377974956,926
300,0.45704851150512693,0.014271695533029349,0.0017772197723388671,0.0006069258838366322,0.8,1,0.1,5,100,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.7817650401883576,0.7885303878637357,0.7925925925925925,0.7869757793227181,0.8381787802840435,0.7976085160502896,0.020579548377974956,926
301,0.5663985252380371,0.01379237033682614,0.0016614437103271485,0.0005218421113778931,0.8,1,0.1,5,300,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300}",0.7817650401883576,0.7885303878637357,0.7925925925925925,0.7869757793227181,0.8381787802840435,0.7976085160502896,0.020579548377974956,926
488,1.2201635837554932,0.018416936682722897,0.002727365493774414,0.0008134371720439953,0.8,2,0.05,7,500,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 500}",0.7789897771809138,0.7990217359844868,0.8011132739131921,0.779224994355385,0.8296878527884399,0.7976075268444834,0.01859018916482576,932
487,1.0614148139953614,0.035748688812338024,0.0027215003967285155,0.0008600672233593214,0.8,2,0.05,7,300,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300}",0.7789897771809138,0.7990217359844868,0.8011132739131921,0.779224994355385,0.8296878527884399,0.7976075268444834,0.01859018916482576,932
489,1.5269301891326905,0.03251035605315976,0.002677440643310547,0.0008111948073398848,0.8,2,0.05,7,1000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 1000}",0.7789897771809138,0.7990217359844868,0.8011132739131921,0.779224994355385,0.8296878527884399,0.7976075268444834,0.01859018916482576,932
490,2.1507526874542235,0.03939073746748704,0.0036613941192626953,0.0011378606855430766,0.8,2,0.05,7,2000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 2000}",0.7789897771809138,0.7990217359844868,0.8011132739131921,0.779224994355385,0.8296878527884399,0.7976075268444834,0.01859018916482576,932
491,2.8549429416656493,0.05905321899959332,0.0030405521392822266,0.001030374497638901,0.8,2,0.05,7,3000,"{'colsample_bytree': 0.8, 'gamma': 2, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 3000}",0.7789897771809138,0.7990217359844868,0.8011132739131921,0.779224994355385,0.8296878527884399,0.7976075268444834,0.01859018916482576,932
1671,0.7904580593109131,0.006580397221511946,0.0015056610107421875,0.0007113074108143429,0.9,3,0.2,5,1000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 1000}",0.7925925925925925,0.790055009624882,0.7938892046223377,0.7956880366221547,0.8157859812104913,0.7976021649344917,0.009275305969628389,937
1672,1.4004735946655273,0.017219611887358523,0.0018877506256103516,0.0005757873625616155,0.9,3,0.2,5,2000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 2000}",0.7925925925925925,0.790055009624882,0.7938892046223377,0.7956880366221547,0.8157859812104913,0.7976021649344917,0.009275305969628389,937
1670,0.46770691871643066,0.015350318837812254,0.0018598079681396485,0.0006120682505663728,0.9,3,0.2,5,500,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 500}",0.7925925925925925,0.790055009624882,0.7938892046223377,0.7956880366221547,0.8157859812104913,0.7976021649344917,0.009275305969628389,937
1673,2.0080177783966064,0.013196593922376876,0.001364421844482422,5.370981651458504e-05,0.9,3,0.2,5,3000,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 3000}",0.7925925925925925,0.790055009624882,0.7938892046223377,0.7956880366221547,0.8157859812104913,0.7976021649344917,0.009275305969628389,937
1669,0.34299702644348146,0.011462163494016103,0.0018245697021484375,0.0006208536883830816,0.9,3,0.2,5,300,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 300}",0.7925925925925925,0.790055009624882,0.7938892046223377,0.7956880366221547,0.8157859812104913,0.7976021649344917,0.009275305969628389,937
1668,0.21367053985595702,0.005068048650190895,0.0014834403991699219,0.0005679784315964745,0.9,3,0.2,5,100,"{'colsample_bytree': 0.9, 'gamma': 3, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100}",0.7925925925925925,0.790055009624882,0.7938892046223377,0.7956880366221547,0.8157859812104913,0.7976021649344917,0.009275305969628389,937
1212,0.5758705139160156,0.02163163677182786,0.001584482192993164,0.0001634445455969847,0.9,1,0.15,10,100,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 100}",0.7831091984938139,0.8040816326530613,0.7864923747276689,0.8070966195157037,0.8067723342939481,0.7975104319368391,0.010484766242198577,943
1213,0.6947910785675049,0.009467248342051192,0.001639413833618164,8.72091231744001e-05,0.9,1,0.15,10,300,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 300}",0.7831091984938139,0.8040816326530613,0.7864923747276689,0.8070966195157037,0.8067723342939481,0.7975104319368391,0.010484766242198577,943
1214,0.8449594020843506,0.03466243205283065,0.002080392837524414,0.0006293476555667043,0.9,1,0.15,10,500,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 500}",0.7831091984938139,0.8040816326530613,0.7864923747276689,0.8070966195157037,0.8067723342939481,0.7975104319368391,0.010484766242198577,943
1215,1.1532711505889892,0.01832826292499923,0.0015945911407470703,5.0328439667693085e-05,0.9,1,0.15,10,1000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 1000}",0.7831091984938139,0.8040816326530613,0.7864923747276689,0.8070966195157037,0.8067723342939481,0.7975104319368391,0.010484766242198577,943
1217,2.3954647064208983,0.056751656783127526,0.00232391357421875,0.0005218793809835105,0.9,1,0.15,10,3000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 3000}",0.7831091984938139,0.8040816326530613,0.7864923747276689,0.8070966195157037,0.8067723342939481,0.7975104319368391,0.010484766242198577,943
1216,1.7716547012329102,0.026143751565797207,0.001789426803588867,9.44639082369316e-05,0.9,1,0.15,10,2000,"{'colsample_bytree': 0.9, 'gamma': 1, 'learning_rate': 0.15, 'max_depth': 10, 'n_estimators': 2000}",0.7831091984938139,0.8040816326530613,0.7864923747276689,0.8070966195157037,0.8067723342939481,0.7975104319368391,0.010484766242198577,943
972,0.17114853858947754,0.007042242980086487,0.0015650272369384765,0.0007138796188689469,0.9,0,0.15,2,100,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.15, 'max_depth': 2, 'n_estimators': 100}",0.8011132739131921,0.7875862068965518,0.7867739232445115,0.7948487858341611,0.8170721381801761,0.7974788656137186,0.01110390076342542,949
390,0.43477668762207033,0.007802979577214589,0.001568174362182617,0.00035283805807813574,0.8,1,0.2,20,100,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 20, 'n_estimators': 100}",0.7875157239189161,0.8018660655690928,0.8023899270190071,0.7937408392595406,0.8017369656040749,0.7974499042741263,0.00591151930999313,950
391,0.5501049518585205,0.0033871680232115523,0.0018583774566650391,0.0005222144918086606,0.8,1,0.2,20,300,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 20, 'n_estimators': 300}",0.7875157239189161,0.8018660655690928,0.8023899270190071,0.7937408392595406,0.8017369656040749,0.7974499042741263,0.00591151930999313,950
392,0.6987790107727051,0.031213086469664503,0.0018814563751220702,0.0005859333517193478,0.8,1,0.2,20,500,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 20, 'n_estimators': 500}",0.7875157239189161,0.8018660655690928,0.8023899270190071,0.7937408392595406,0.8017369656040749,0.7974499042741263,0.00591151930999313,950
393,0.9775370597839356,0.02397068823988711,0.001716947555541992,0.0003106976519954249,0.8,1,0.2,20,1000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 20, 'n_estimators': 1000}",0.7875157239189161,0.8018660655690928,0.8023899270190071,0.7937408392595406,0.8017369656040749,0.7974499042741263,0.00591151930999313,950
394,1.5622727870941162,0.0203669573373262,0.0022098064422607423,0.00086341460811797,0.8,1,0.2,20,2000,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 20, 'n_estimators': 2000}",0.7875157239189161,0.8018660655690928,0.8023899270190071,0.7937408392595406,0.8017369656040749,0.7974499042741263,0.00591151930999313,950
